l_shoulder,r_shoulder,l_elbow,r_elbow,l_wrist,r_wrist,l_hip,r_hip
"[1068.0150146484375, 609.3076782226562]","[889.4542236328125, 558.6371459960938]","[1109.260009765625, 750.2265014648438]","[766.5807495117188, 488.7135314941406]","[1094.816650390625, 904.35791015625]","[664.546630859375, 365.7935485839844]","[1018.8104248046875, 916.200439453125]","[899.5838623046875, 900.2537841796875]"
"[1068.122802734375, 609.1434936523438]","[889.7843017578125, 557.7837524414062]","[1109.1920166015625, 749.6292114257812]","[769.170166015625, 484.09564208984375]","[1094.58544921875, 904.4448852539062]","[671.4924926757812, 359.6769104003906]","[1018.823486328125, 917.203857421875]","[899.523193359375, 901.1801147460938]"
"[1066.929443359375, 609.451416015625]","[890.588134765625, 556.6861572265625]","[1108.629150390625, 749.767822265625]","[770.5980224609375, 479.8634948730469]","[1094.90625, 905.02978515625]","[678.0715942382812, 351.79071044921875]","[1018.174072265625, 918.1367797851562]","[899.9793090820312, 901.7237548828125]"
"[1067.11328125, 609.472900390625]","[892.0533447265625, 556.2864990234375]","[1109.264404296875, 750.0615234375]","[774.2783203125, 478.2545166015625]","[1094.6478271484375, 905.14599609375]","[686.6480712890625, 350.06005859375]","[1017.5692138671875, 918.8215942382812]","[900.4432373046875, 902.195068359375]"
"[1067.1990966796875, 609.66455078125]","[892.473876953125, 556.0177001953125]","[1108.223388671875, 750.369873046875]","[775.1416625976562, 474.5424499511719]","[1094.353759765625, 905.388916015625]","[689.9969482421875, 341.523193359375]","[1017.8389892578125, 920.6551513671875]","[900.4342041015625, 903.605712890625]"
"[1066.98388671875, 609.3339233398438]","[893.190185546875, 554.994384765625]","[1108.337890625, 750.8659057617188]","[777.7337036132812, 471.53985595703125]","[1094.189697265625, 906.6758422851562]","[695.9564208984375, 338.23779296875]","[1017.15673828125, 920.7117919921875]","[900.0774536132812, 903.5491943359375]"
"[1067.78515625, 609.3267822265625]","[893.01171875, 554.7369384765625]","[1108.2529296875, 751.2562255859375]","[778.5521850585938, 467.3553771972656]","[1093.7662353515625, 906.3821411132812]","[700.4310302734375, 331.41326904296875]","[1017.7307739257812, 920.4189453125]","[899.8071899414062, 903.262451171875]"
"[1068.941162109375, 610.6498413085938]","[887.8416748046875, 554.0076904296875]","[1107.2479248046875, 757.025390625]","[784.9764404296875, 467.47418212890625]","[1096.1021728515625, 903.068115234375]","[706.4807739257812, 339.0098876953125]","[1020.837890625, 927.772705078125]","[901.181884765625, 910.763427734375]"
"[1066.9844970703125, 612.3220825195312]","[890.4501342773438, 553.1791381835938]","[1105.5859375, 755.3817138671875]","[785.9700927734375, 460.35699462890625]","[1094.99755859375, 903.7527465820312]","[714.577392578125, 329.7615051269531]","[1018.1720581054688, 924.7822265625]","[899.4176025390625, 908.6484375]"
"[1067.565673828125, 612.1082763671875]","[890.3580322265625, 552.7494506835938]","[1105.410888671875, 755.457275390625]","[787.3357543945312, 458.8003234863281]","[1094.45751953125, 904.365478515625]","[718.4134521484375, 324.11474609375]","[1018.759765625, 924.8237915039062]","[899.661376953125, 908.3760986328125]"
"[1067.30615234375, 611.4413452148438]","[890.5376586914062, 551.1051025390625]","[1105.2484130859375, 755.4884033203125]","[788.7474365234375, 454.8419494628906]","[1094.25341796875, 904.0881958007812]","[722.9634399414062, 319.68603515625]","[1018.4564208984375, 925.5908203125]","[899.4005126953125, 908.744873046875]"
"[1067.873046875, 611.5110473632812]","[890.52880859375, 550.6023559570312]","[1104.6441650390625, 754.86572265625]","[790.318115234375, 452.5107421875]","[1093.720947265625, 904.5040283203125]","[729.7128295898438, 316.91217041015625]","[1019.539306640625, 924.140380859375]","[899.7894287109375, 907.426025390625]"
"[1067.840576171875, 610.5902709960938]","[890.4662475585938, 549.4843139648438]","[1104.8209228515625, 754.4968872070312]","[791.4303588867188, 448.27789306640625]","[1092.923095703125, 905.0022583007812]","[732.0770263671875, 311.344970703125]","[1019.9716796875, 925.0772094726562]","[900.0631713867188, 908.222900390625]"
"[1068.3212890625, 611.9444580078125]","[890.8119506835938, 550.0256958007812]","[1104.2359619140625, 754.834228515625]","[794.9690551757812, 446.550537109375]","[1093.04052734375, 904.510986328125]","[737.6065063476562, 311.72711181640625]","[1021.1954345703125, 924.33203125]","[901.0426025390625, 907.4637451171875]"
"[1068.9647216796875, 611.5172119140625]","[891.35107421875, 549.9725341796875]","[1104.271728515625, 754.990478515625]","[797.7293701171875, 445.0542297363281]","[1093.3111572265625, 904.7835693359375]","[743.3470458984375, 308.64312744140625]","[1021.2145385742188, 925.0120849609375]","[900.8140869140625, 908.2164306640625]"
"[1071.9798583984375, 607.3914794921875]","[894.8233642578125, 550.5648803710938]","[1108.589599609375, 749.6793212890625]","[798.4323120117188, 451.26434326171875]","[1095.689208984375, 904.5826416015625]","[745.1817626953125, 303.55047607421875]","[1027.332763671875, 923.2531127929688]","[904.095947265625, 905.417236328125]"
"[1071.969970703125, 607.6231689453125]","[895.0223388671875, 549.6029052734375]","[1107.9742431640625, 749.6402587890625]","[799.64501953125, 445.8743591308594]","[1095.2794189453125, 905.3475952148438]","[751.322998046875, 298.78839111328125]","[1027.684814453125, 923.395751953125]","[904.51025390625, 905.5156860351562]"
"[1072.23291015625, 607.46142578125]","[895.3134155273438, 548.0726318359375]","[1108.4354248046875, 749.6641845703125]","[800.3162841796875, 439.0623779296875]","[1095.1492919921875, 905.3023681640625]","[755.626220703125, 291.20306396484375]","[1027.8153076171875, 923.3743286132812]","[904.1911010742188, 905.3117065429688]"
"[1072.4732666015625, 607.1121826171875]","[895.9521484375, 547.4800415039062]","[1108.215576171875, 749.72265625]","[803.4561767578125, 437.38336181640625]","[1094.5811767578125, 905.3585815429688]","[762.0374145507812, 286.5749816894531]","[1028.0469970703125, 922.3375854492188]","[904.82373046875, 904.337158203125]"
"[1072.6768798828125, 607.2465209960938]","[896.0615234375, 546.6370849609375]","[1108.1163330078125, 750.20361328125]","[804.6375732421875, 434.6011047363281]","[1094.68310546875, 905.7068481445312]","[766.797119140625, 285.62359619140625]","[1027.555908203125, 922.2101440429688]","[904.3229370117188, 903.96826171875]"
"[1072.2890625, 607.32373046875]","[896.0693359375, 545.8063354492188]","[1108.0726318359375, 750.0645751953125]","[804.78662109375, 430.9107971191406]","[1094.2391357421875, 905.594970703125]","[771.0565185546875, 282.66180419921875]","[1027.5489501953125, 921.9808349609375]","[904.5430908203125, 903.7122802734375]"
"[1069.589111328125, 611.7172241210938]","[891.7069091796875, 543.967041015625]","[1103.9501953125, 754.48974609375]","[809.5574951171875, 420.7440185546875]","[1091.751220703125, 905.38720703125]","[780.9691772460938, 281.45947265625]","[1021.1678466796875, 925.8583984375]","[899.45068359375, 907.7816162109375]"
"[1069.896484375, 612.0782470703125]","[891.1278076171875, 543.7548828125]","[1104.52392578125, 755.4900512695312]","[813.3365478515625, 420.5997314453125]","[1091.619873046875, 905.6917724609375]","[786.635986328125, 276.61065673828125]","[1022.0473022460938, 925.5774536132812]","[899.172607421875, 907.5423583984375]"
"[1070.029296875, 611.929443359375]","[891.300048828125, 543.3572387695312]","[1105.1290283203125, 754.6301879882812]","[817.3269653320312, 418.180419921875]","[1091.709716796875, 904.691162109375]","[792.2374877929688, 272.7929992675781]","[1021.7506713867188, 925.1244506835938]","[898.5118408203125, 907.0247802734375]"
"[1069.79638671875, 612.838134765625]","[892.03662109375, 543.0360717773438]","[1105.4112548828125, 754.9307861328125]","[818.9610595703125, 413.80657958984375]","[1091.9542236328125, 904.7742919921875]","[796.6737060546875, 266.85784912109375]","[1021.7217407226562, 924.901123046875]","[898.9011840820312, 906.5631103515625]"
"[1071.755859375, 606.7640380859375]","[897.981689453125, 542.1015625]","[1107.8212890625, 750.430908203125]","[823.0699462890625, 422.9988098144531]","[1093.359619140625, 905.4874877929688]","[802.62890625, 270.77020263671875]","[1026.442138671875, 918.3067016601562]","[903.6478271484375, 899.0798950195312]"
"[1073.2454833984375, 611.596435546875]","[896.088134765625, 542.264892578125]","[1105.07958984375, 755.5724487304688]","[827.4388427734375, 417.656982421875]","[1091.93896484375, 902.2623291015625]","[806.7749633789062, 269.88543701171875]","[1027.7230224609375, 921.80126953125]","[903.4375, 903.4893798828125]"
"[1068.8128662109375, 607.9605102539062]","[896.90966796875, 539.833740234375]","[1107.7650146484375, 751.6009521484375]","[824.7383422851562, 412.09088134765625]","[1092.433837890625, 906.24365234375]","[809.1217041015625, 261.65362548828125]","[1018.8131103515625, 916.951171875]","[897.88916015625, 897.1153564453125]"
"[1069.1280517578125, 607.6322021484375]","[898.45849609375, 538.3038330078125]","[1108.2529296875, 751.65234375]","[828.6785888671875, 408.0625305175781]","[1092.60546875, 906.4356079101562]","[819.0151977539062, 255.0417022705078]","[1018.6755981445312, 916.7254638671875]","[898.026611328125, 896.6356201171875]"
"[1069.374267578125, 608.1673583984375]","[898.5751953125, 538.3790283203125]","[1107.993408203125, 751.8450927734375]","[829.1075439453125, 407.23406982421875]","[1092.723876953125, 906.210205078125]","[820.90478515625, 254.60238647460938]","[1018.8041381835938, 917.1727294921875]","[897.881591796875, 896.7489624023438]"
"[1069.4713134765625, 608.7500610351562]","[898.7261962890625, 538.285888671875]","[1108.2037353515625, 753.0027465820312]","[829.3980712890625, 408.440673828125]","[1092.8330078125, 906.6121215820312]","[822.4969482421875, 256.9451904296875]","[1018.8491821289062, 916.9173583984375]","[898.101318359375, 896.2146606445312]"
"[1069.052734375, 608.2369384765625]","[898.4584350585938, 537.4945678710938]","[1108.2081298828125, 752.4464721679688]","[829.2432861328125, 407.61639404296875]","[1093.1710205078125, 906.0214233398438]","[823.3848266601562, 256.74188232421875]","[1019.0714721679688, 916.872802734375]","[898.3702392578125, 896.2718505859375]"
"[1069.033203125, 608.6107788085938]","[898.3443603515625, 537.9772338867188]","[1108.1654052734375, 751.9525146484375]","[829.1038818359375, 408.07763671875]","[1092.7489013671875, 907.001708984375]","[823.5437622070312, 256.28631591796875]","[1018.7330932617188, 916.0111083984375]","[897.907470703125, 895.8863525390625]"
"[1068.9482421875, 608.7149658203125]","[898.8312377929688, 538.5202026367188]","[1108.0711669921875, 751.949951171875]","[829.0313720703125, 407.22943115234375]","[1093.0440673828125, 906.4859619140625]","[822.49169921875, 253.81466674804688]","[1018.835205078125, 916.6297607421875]","[898.486572265625, 896.3653564453125]"
"[1068.8896484375, 608.3971557617188]","[898.9393310546875, 538.1259155273438]","[1108.101318359375, 751.4902954101562]","[829.114501953125, 408.5843811035156]","[1092.843505859375, 906.3539428710938]","[822.7227172851562, 256.85186767578125]","[1018.8242797851562, 916.311279296875]","[898.8514404296875, 896.2545166015625]"
"[1068.674560546875, 608.6138305664062]","[898.7297973632812, 538.3057861328125]","[1108.291748046875, 751.6512451171875]","[828.8345947265625, 409.2318420410156]","[1092.8994140625, 907.1270751953125]","[822.1832885742188, 258.0824890136719]","[1018.7012939453125, 915.9589233398438]","[898.732666015625, 895.9220581054688]"
"[1069.128662109375, 608.29248046875]","[898.90771484375, 538.4127197265625]","[1108.1912841796875, 751.43408203125]","[828.5341796875, 409.31634521484375]","[1093.3856201171875, 905.8641357421875]","[821.3248901367188, 255.13970947265625]","[1019.06494140625, 916.672119140625]","[898.788330078125, 896.6568603515625]"
"[1069.269287109375, 607.9171752929688]","[898.5916748046875, 538.379150390625]","[1108.20166015625, 750.5872802734375]","[827.4977416992188, 409.7471008300781]","[1093.8470458984375, 905.565185546875]","[818.0462646484375, 256.64361572265625]","[1019.8372192382812, 916.8502807617188]","[899.2666015625, 896.715087890625]"
"[1068.2774658203125, 608.1888427734375]","[897.7340087890625, 538.4631958007812]","[1107.8194580078125, 749.8587646484375]","[826.46728515625, 409.6644287109375]","[1093.7442626953125, 905.680419921875]","[815.6896362304688, 257.5686950683594]","[1019.532470703125, 915.9439697265625]","[899.03857421875, 896.0418090820312]"
"[1068.88427734375, 608.462890625]","[897.4080810546875, 539.28662109375]","[1107.7158203125, 750.3631591796875]","[826.1168212890625, 412.4249267578125]","[1094.2308349609375, 905.2948608398438]","[812.8115234375, 260.71649169921875]","[1020.0052490234375, 915.77197265625]","[899.2559814453125, 896.0687255859375]"
"[1073.0994873046875, 610.9742431640625]","[896.2750244140625, 539.80810546875]","[1105.1624755859375, 753.821044921875]","[829.5289306640625, 413.9526672363281]","[1093.4078369140625, 900.1481323242188]","[813.0983276367188, 267.54632568359375]","[1028.995849609375, 921.0787353515625]","[904.3629150390625, 902.5181884765625]"
"[1072.5968017578125, 611.177734375]","[896.0478515625, 540.8947143554688]","[1104.9573974609375, 753.9813232421875]","[828.792236328125, 417.2999267578125]","[1093.738525390625, 900.3314208984375]","[810.09375, 268.741455078125]","[1029.0780029296875, 921.1715087890625]","[904.7774047851562, 903.057373046875]"
"[1071.208984375, 606.9231567382812]","[898.928466796875, 542.743408203125]","[1107.1182861328125, 748.6517333984375]","[824.755615234375, 425.5337219238281]","[1095.308349609375, 903.904541015625]","[806.8355712890625, 270.4287414550781]","[1027.54638671875, 917.8753051757812]","[905.415771484375, 899.3908081054688]"
"[1071.789306640625, 606.6378784179688]","[897.9904174804688, 542.3218994140625]","[1107.5552978515625, 748.0367431640625]","[822.658203125, 424.83441162109375]","[1095.1595458984375, 903.633544921875]","[803.1422119140625, 272.0481262207031]","[1028.4090576171875, 918.0192260742188]","[905.35595703125, 899.567626953125]"
"[1071.407470703125, 607.22119140625]","[897.5960083007812, 543.0250244140625]","[1107.6634521484375, 748.2205810546875]","[820.4210205078125, 425.45599365234375]","[1094.9202880859375, 904.3342895507812]","[796.958740234375, 273.0274658203125]","[1028.8626708984375, 918.5870361328125]","[906.0689697265625, 900.1239624023438]"
"[1069.45751953125, 612.8718872070312]","[890.8145141601562, 542.5904541015625]","[1104.087646484375, 753.0433349609375]","[816.2708129882812, 416.6734619140625]","[1093.09765625, 903.83203125]","[793.2784423828125, 268.72039794921875]","[1023.4125366210938, 924.22119140625]","[899.9979248046875, 906.0577392578125]"
"[1068.81787109375, 611.7342529296875]","[890.632080078125, 541.57958984375]","[1104.728759765625, 753.2437133789062]","[814.549072265625, 417.3119201660156]","[1093.043701171875, 903.4188232421875]","[788.8255615234375, 271.61737060546875]","[1022.5379638671875, 923.7456665039062]","[899.78515625, 905.5142211914062]"
"[1069.20458984375, 611.590087890625]","[890.8975830078125, 541.8321533203125]","[1103.679443359375, 753.1802978515625]","[808.263671875, 420.7982177734375]","[1093.003662109375, 903.3594970703125]","[778.78369140625, 280.15789794921875]","[1022.3701171875, 922.7254028320312]","[899.9163818359375, 904.7679443359375]"
"[1068.994140625, 611.2625732421875]","[891.5901489257812, 541.7525024414062]","[1103.803955078125, 753.8043212890625]","[804.5429077148438, 421.2439270019531]","[1092.607177734375, 903.476806640625]","[772.5860595703125, 280.5001220703125]","[1021.78564453125, 923.6297607421875]","[900.106201171875, 905.5706176757812]"
"[1072.0341796875, 605.6858520507812]","[894.6304321289062, 543.079345703125]","[1107.9208984375, 747.7490234375]","[801.7734375, 433.1348876953125]","[1095.282958984375, 904.3181762695312]","[763.04052734375, 282.01495361328125]","[1028.296142578125, 920.6189575195312]","[904.3553466796875, 902.4010620117188]"
"[1072.2196044921875, 606.0150146484375]","[894.4381103515625, 543.4230346679688]","[1107.889892578125, 748.8978271484375]","[800.04052734375, 435.490966796875]","[1095.5496826171875, 904.2031860351562]","[755.7006225585938, 286.21563720703125]","[1028.5919189453125, 920.3128662109375]","[904.542236328125, 901.8775634765625]"
"[1072.449951171875, 606.7969360351562]","[894.8492431640625, 545.4088134765625]","[1108.439453125, 749.040771484375]","[798.1510620117188, 441.43487548828125]","[1096.4632568359375, 903.3583374023438]","[749.1622924804688, 292.71795654296875]","[1028.47314453125, 921.433837890625]","[904.5545654296875, 903.1133422851562]"
"[1071.7298583984375, 606.8665161132812]","[895.1265869140625, 546.1063842773438]","[1108.1324462890625, 748.891357421875]","[797.0663452148438, 447.7233581542969]","[1096.348876953125, 903.4048461914062]","[743.0985717773438, 301.042724609375]","[1027.822509765625, 920.841064453125]","[904.5645751953125, 902.288818359375]"
"[1068.47314453125, 610.8890991210938]","[893.0185546875, 546.2003784179688]","[1104.13916015625, 754.6282958984375]","[797.61376953125, 445.1725158691406]","[1094.416748046875, 903.10693359375]","[739.9788818359375, 308.3328857421875]","[1020.529052734375, 922.868896484375]","[901.4473876953125, 905.2935791015625]"
"[1068.381103515625, 610.297119140625]","[891.462890625, 545.9476928710938]","[1104.3525390625, 753.6719970703125]","[793.8865966796875, 446.16766357421875]","[1094.23388671875, 902.1769409179688]","[731.796875, 307.6409912109375]","[1020.6829833984375, 923.4400634765625]","[900.7446899414062, 905.8233642578125]"
"[1068.28076171875, 610.3063354492188]","[891.1298217773438, 546.2142944335938]","[1104.676025390625, 754.2576904296875]","[790.7408447265625, 449.0320129394531]","[1094.55126953125, 901.3917846679688]","[725.6349487304688, 312.4923095703125]","[1020.3638305664062, 922.900634765625]","[900.3828735351562, 905.3732299804688]"
"[1068.7012939453125, 610.6676025390625]","[891.0631103515625, 546.8916625976562]","[1105.111083984375, 754.4378662109375]","[787.8123779296875, 451.04718017578125]","[1094.7149658203125, 901.4361572265625]","[719.0491943359375, 319.13018798828125]","[1019.599609375, 923.2001953125]","[899.4833984375, 905.7819213867188]"
"[1067.90869140625, 611.5591430664062]","[890.7775268554688, 547.5518798828125]","[1105.473388671875, 755.2677001953125]","[784.8806762695312, 454.2882080078125]","[1095.1673583984375, 902.0648193359375]","[712.8046875, 325.1657409667969]","[1018.97900390625, 922.487548828125]","[899.5219116210938, 905.1849365234375]"
"[1068.1116943359375, 607.5330810546875]","[893.32275390625, 548.1446533203125]","[1108.690673828125, 749.6614379882812]","[779.0242919921875, 463.6390380859375]","[1094.3045654296875, 903.861572265625]","[702.0748901367188, 330.3014831542969]","[1019.13623046875, 916.9542846679688]","[900.3043212890625, 898.8936767578125]"
"[1067.666015625, 607.671142578125]","[893.8548583984375, 549.2412109375]","[1108.37255859375, 749.1179809570312]","[777.7041015625, 467.7483215332031]","[1094.7769775390625, 903.7128295898438]","[693.9490356445312, 334.9089660644531]","[1018.7261352539062, 916.2932739257812]","[901.028076171875, 898.5281982421875]"
"[1067.9229736328125, 607.13427734375]","[892.3455810546875, 549.7816162109375]","[1108.562255859375, 748.7220458984375]","[774.0987548828125, 472.58648681640625]","[1095.127685546875, 902.4977416992188]","[687.0093994140625, 344.5474853515625]","[1019.1062622070312, 915.7571411132812]","[900.5809936523438, 898.470703125]"
"[1067.7813720703125, 607.454345703125]","[891.9637451171875, 550.666015625]","[1108.7080078125, 748.4486083984375]","[769.927490234375, 475.5429382324219]","[1095.416015625, 902.664306640625]","[674.5218505859375, 349.2989501953125]","[1018.723876953125, 914.978759765625]","[900.41552734375, 897.7809448242188]"
"[1068.068603515625, 607.8329467773438]","[891.1290283203125, 552.116455078125]","[1109.408203125, 748.8887939453125]","[767.9584350585938, 481.2494201660156]","[1095.0601806640625, 902.7661743164062]","[666.0366821289062, 359.3133544921875]","[1018.8690185546875, 914.06689453125]","[900.2074584960938, 896.9979858398438]"
"[1067.86181640625, 608.103759765625]","[890.0731201171875, 553.1663818359375]","[1109.068359375, 748.8345947265625]","[765.295654296875, 486.9511413574219]","[1094.804931640625, 902.280029296875]","[660.1973266601562, 368.133544921875]","[1018.9512939453125, 913.1917724609375]","[899.9095458984375, 896.1787719726562]"
"[1068.199462890625, 607.9979248046875]","[888.023193359375, 553.5061645507812]","[1108.906005859375, 749.6570434570312]","[761.76220703125, 489.64068603515625]","[1095.3095703125, 902.860107421875]","[654.5372314453125, 376.8056945800781]","[1019.9090576171875, 912.15234375]","[899.579833984375, 895.361572265625]"
"[1068.3746337890625, 607.27783203125]","[887.435546875, 554.1988525390625]","[1108.6292724609375, 749.4093017578125]","[758.68310546875, 493.6702880859375]","[1095.707763671875, 902.47900390625]","[647.386474609375, 382.4766540527344]","[1020.1067504882812, 912.5557861328125]","[899.492431640625, 896.2647705078125]"
"[1068.574951171875, 607.4244384765625]","[887.4320068359375, 554.9705200195312]","[1108.637451171875, 750.2949829101562]","[757.7859497070312, 497.70367431640625]","[1095.3101806640625, 902.5625610351562]","[642.5369873046875, 389.77764892578125]","[1020.24072265625, 912.892333984375]","[899.5511474609375, 896.43505859375]"
"[1068.5908203125, 607.80859375]","[888.5494995117188, 556.6492919921875]","[1108.332763671875, 750.2957153320312]","[756.763427734375, 503.1653137207031]","[1094.8287353515625, 901.8773193359375]","[635.8405151367188, 397.4189453125]","[1019.8795166015625, 913.7913818359375]","[899.9102783203125, 897.5747680664062]"
"[1068.214111328125, 607.18701171875]","[889.0186767578125, 557.28125]","[1107.46142578125, 750.229248046875]","[756.4459228515625, 508.657470703125]","[1094.97509765625, 901.673583984375]","[631.5419921875, 406.58526611328125]","[1019.51708984375, 911.7559814453125]","[900.5773315429688, 895.9669189453125]"
"[1067.554443359375, 607.2520751953125]","[889.6746826171875, 557.83984375]","[1107.2081298828125, 750.6163330078125]","[757.8078002929688, 513.6859130859375]","[1094.666748046875, 901.7794189453125]","[631.3095703125, 417.6263427734375]","[1018.7122802734375, 912.80029296875]","[900.66357421875, 896.8819580078125]"
"[1067.62646484375, 606.8250122070312]","[888.9930419921875, 558.0240478515625]","[1107.289794921875, 750.6271362304688]","[754.66162109375, 515.548095703125]","[1094.6956787109375, 901.5225830078125]","[626.6441650390625, 424.40478515625]","[1019.413818359375, 911.6265869140625]","[901.0001220703125, 895.9779052734375]"
"[1067.8837890625, 605.9618530273438]","[889.7418212890625, 558.7910766601562]","[1106.97802734375, 750.16455078125]","[753.5368041992188, 520.565673828125]","[1094.7088623046875, 901.8226318359375]","[621.2747802734375, 429.4873352050781]","[1019.5401611328125, 911.977783203125]","[901.6297607421875, 896.814697265625]"
"[1067.8992919921875, 605.146240234375]","[888.3665771484375, 558.4271240234375]","[1107.281982421875, 749.2486572265625]","[749.4901123046875, 523.19677734375]","[1094.783447265625, 901.2886962890625]","[618.0505981445312, 436.9840393066406]","[1019.6209716796875, 911.085693359375]","[901.3046875, 896.2196044921875]"
"[1067.72412109375, 605.3380126953125]","[886.6683349609375, 558.8250122070312]","[1107.5211181640625, 750.00927734375]","[746.6610107421875, 527.1133422851562]","[1094.4378662109375, 901.517578125]","[614.062744140625, 445.4014892578125]","[1019.9723510742188, 910.1158447265625]","[900.6827392578125, 895.1885375976562]"
"[1068.2064208984375, 605.6270751953125]","[886.675048828125, 559.617431640625]","[1108.1021728515625, 750.1392822265625]","[743.77490234375, 530.6643676757812]","[1094.6044921875, 901.651611328125]","[610.29296875, 452.9674987792969]","[1020.2237548828125, 910.8319702148438]","[900.8016357421875, 895.9998779296875]"
"[1068.184326171875, 605.94921875]","[886.0006713867188, 561.0078735351562]","[1107.792236328125, 750.55908203125]","[742.2789916992188, 535.4581298828125]","[1094.1759033203125, 902.5094604492188]","[604.3192138671875, 462.04803466796875]","[1020.6747436523438, 910.9993286132812]","[900.7030029296875, 896.6229248046875]"
"[1068.546630859375, 606.037841796875]","[885.611572265625, 562.065185546875]","[1107.77197265625, 750.3756103515625]","[741.6595458984375, 541.18896484375]","[1094.326416015625, 902.5541381835938]","[600.0752563476562, 472.23358154296875]","[1021.067626953125, 910.512451171875]","[900.5084838867188, 896.1040649414062]"
"[1068.656494140625, 605.8772583007812]","[885.122802734375, 562.4208984375]","[1107.57177734375, 750.7562255859375]","[736.9169311523438, 544.13671875]","[1094.1097412109375, 902.72607421875]","[592.888671875, 478.8424072265625]","[1020.7177734375, 911.6978759765625]","[900.16357421875, 897.317626953125]"
"[1068.26123046875, 605.4901123046875]","[884.2765502929688, 562.634765625]","[1107.2113037109375, 750.349365234375]","[734.70751953125, 546.7606811523438]","[1094.2900390625, 902.715576171875]","[590.9886474609375, 490.5127258300781]","[1021.19970703125, 910.4970703125]","[900.6842651367188, 896.4351196289062]"
"[1068.4033203125, 605.009033203125]","[883.3796997070312, 562.351318359375]","[1107.61328125, 750.4222412109375]","[732.8870849609375, 549.9444580078125]","[1094.386474609375, 902.4495849609375]","[588.401123046875, 499.987060546875]","[1021.4073486328125, 910.0618286132812]","[900.5469360351562, 896.003173828125]"
"[1068.9200439453125, 605.336669921875]","[882.906494140625, 563.9495849609375]","[1107.6337890625, 750.7572021484375]","[734.893310546875, 554.9918212890625]","[1094.52392578125, 901.7625732421875]","[588.6312255859375, 510.4172058105469]","[1022.070556640625, 910.310302734375]","[900.3685302734375, 896.72998046875]"
"[1068.7276611328125, 605.1386108398438]","[882.04150390625, 564.7214965820312]","[1107.6148681640625, 751.0037841796875]","[733.6206665039062, 559.7752685546875]","[1094.63671875, 901.541259765625]","[582.3173828125, 518.3267822265625]","[1023.1052856445312, 910.718017578125]","[901.1116943359375, 897.3297729492188]"
"[1068.640625, 604.9652099609375]","[880.938232421875, 565.3179931640625]","[1107.5592041015625, 751.1611328125]","[733.1596069335938, 564.9609375]","[1094.761962890625, 901.2376098632812]","[579.8831176757812, 526.442138671875]","[1022.937255859375, 908.9957885742188]","[900.7853393554688, 895.8451538085938]"
"[1068.739013671875, 604.6966552734375]","[879.4541015625, 566.6837158203125]","[1107.2991943359375, 750.661865234375]","[732.96044921875, 569.7662353515625]","[1095.3070068359375, 900.6776123046875]","[582.228759765625, 537.67578125]","[1024.156005859375, 910.9632568359375]","[900.7994384765625, 898.3487548828125]"
"[1068.6488037109375, 604.9057006835938]","[879.4775390625, 567.2742309570312]","[1107.173095703125, 751.35205078125]","[733.5675048828125, 573.9033203125]","[1095.1319580078125, 900.4671630859375]","[582.190185546875, 549.0875244140625]","[1024.4901123046875, 910.72705078125]","[901.3760986328125, 898.2113037109375]"
"[1068.900390625, 604.737548828125]","[881.2699584960938, 567.931884765625]","[1107.2152099609375, 751.688720703125]","[735.1311645507812, 580.3536376953125]","[1095.097412109375, 900.8052978515625]","[579.885009765625, 561.8792724609375]","[1024.523193359375, 909.4991455078125]","[902.9427490234375, 896.7366943359375]"
"[1068.3699951171875, 604.7576904296875]","[881.4937133789062, 568.2367553710938]","[1107.1849365234375, 751.91796875]","[736.2095947265625, 585.700927734375]","[1095.06396484375, 900.1285400390625]","[583.052978515625, 571.924560546875]","[1023.646484375, 909.36376953125]","[902.65869140625, 896.4860229492188]"
"[1068.147705078125, 604.5589599609375]","[880.99755859375, 569.738037109375]","[1106.8834228515625, 750.6095581054688]","[737.0601806640625, 591.0869140625]","[1095.380126953125, 898.6876220703125]","[585.9637451171875, 583.3704833984375]","[1023.78271484375, 909.573974609375]","[902.3399047851562, 897.355712890625]"
"[1067.675048828125, 604.6959228515625]","[878.3121337890625, 571.2064208984375]","[1106.92919921875, 750.5606689453125]","[734.046142578125, 598.4960327148438]","[1095.37744140625, 898.3650512695312]","[583.8953857421875, 596.8558959960938]","[1023.98583984375, 909.3775634765625]","[901.270263671875, 897.6517333984375]"
"[1068.072021484375, 604.7360229492188]","[878.382080078125, 572.70751953125]","[1106.825927734375, 751.184326171875]","[732.322265625, 605.8829956054688]","[1095.9207763671875, 898.8358154296875]","[579.5076904296875, 609.020751953125]","[1023.8271484375, 909.4547119140625]","[901.4136962890625, 898.0391845703125]"
"[1068.2452392578125, 604.614501953125]","[877.1185302734375, 573.9044799804688]","[1106.93603515625, 750.9378662109375]","[734.3245849609375, 612.595947265625]","[1096.072021484375, 897.9544677734375]","[581.5518798828125, 619.5116577148438]","[1024.07958984375, 908.4472045898438]","[900.982666015625, 897.2360229492188]"
"[1068.2972412109375, 604.74267578125]","[876.4505615234375, 577.8246459960938]","[1106.62158203125, 751.3027954101562]","[734.857421875, 631.5116577148438]","[1095.5316162109375, 897.6443481445312]","[588.2061157226562, 656.9488525390625]","[1023.7393798828125, 910.6727294921875]","[900.4539794921875, 900.586669921875]"
